time (ns),voltage (mV)
213.9380277198811,3.937007874015748
214.13815683842165,0.0
214.33828595696224,0.0
214.53841507550283,0.0
214.7385441940434,0.0
214.93867331258397,0.0
215.13880243112456,3.937007874015748
215.33893154966515,3.937007874015748
215.53906066820574,0.0
215.73918978674632,0.0
215.93931890528688,3.937007874015748
216.13944802382747,0.0
216.33957714236806,0.0
216.53970626090864,3.937007874015748
216.7398353794492,0.0
216.9399644979898,-3.937007874015748
217.14009361653038,0.0
217.34022273507097,0.0
217.54035185361153,0.0
217.7404809721521,0.0
217.9406100906927,0.0
218.1407392092333,0.0
218.34086832777385,0.0
218.54099744631444,0.0
218.74112656485502,0.0
218.9412556833956,0.0
219.1413848019362,0.0
219.34151392047676,0.0
219.54164303901734,0.0
219.74177215755793,-3.937007874015748
219.94190127609852,0.0
220.14203039463908,0.0
220.34215951317967,0.0
220.54228863172025,0.0
220.74241775026084,0.0
220.9425468688014,0.0
221.142675987342,-3.937007874015748
221.34280510588258,0.0
221.54293422442316,0.0
221.74306334296375,0.0
221.9431924615043,3.937007874015748
222.1433215800449,0.0
222.34345069858549,0.0
222.54357981712607,0.0
222.74370893566663,0.0
222.94383805420722,0.0
223.1439671727478,0.0
223.3440962912884,0.0
223.54422540982895,0.0
223.74435452836954,0.0
223.94448364691013,0.0
224.14461276545072,0.0
224.3447418839913,0.0
224.54487100253186,0.0
224.74500012107245,0.0
224.94512923961304,0.0
225.14525835815363,0.0
225.34538747669419,0.0
225.54551659523477,0.0
225.74564571377536,0.0
225.94577483231595,0.0
226.1459039508565,0.0
226.3460330693971,0.0
226.54616218793768,0.0
226.74629130647827,0.0
226.94642042501886,0.0
227.14654954355942,3.937007874015748
227.3466786621,0.0
227.5468077806406,0.0
227.74693689918118,0.0
227.94706601772174,0.0
228.14719513626233,0.0
228.3473242548029,0.0
228.5474533733435,0.0
228.74758249188406,0.0
228.94771161042465,0.0
229.14784072896524,0.0
229.34796984750582,-3.937007874015748
229.5480989660464,0.0
229.74822808458697,0.0
229.94835720312756,0.0
230.14848632166814,0.0
230.34861544020873,0.0
230.5487445587493,-3.937007874015748
230.74887367728988,0.0
230.94900279583047,0.0
231.14913191437105,0.0
231.3492610329116,-3.937007874015748
231.5493901514522,0.0
231.7495192699928,0.0
231.94964838853338,0.0
232.14977750707396,0.0
232.34990662561452,0.0
232.5500357441551,0.0
232.7501648626957,0.0
232.95029398123629,-3.937007874015748
233.15042309977684,0.0
233.35055221831743,0.0
233.55068133685802,0.0
233.7508104553986,0.0
233.95093957393917,3.937007874015748
234.15106869247975,0.0
234.35119781102034,0.0
234.55132692956093,0.0
234.75145604810152,0.0
234.95158516664208,0.0
235.15171428518266,0.0
235.35184340372325,0.0
235.55197252226384,-3.937007874015748
235.7521016408044,0.0
235.95223075934499,0.0
236.15235987788557,0.0
236.35248899642616,0.0
236.55261811496672,3.937007874015748
236.7527472335073,3.937007874015748
236.9528763520479,0.0
237.15300547058848,0.0
237.35313458912907,0.0
237.55326370766963,0.0
237.75339282621022,-3.937007874015748
237.9535219447508,0.0
238.1536510632914,0.0
238.35378018183195,0.0
238.55390930037254,0.0
238.75403841891313,0.0
238.9541675374537,0.0
239.15429665599427,0.0
239.35442577453486,0.0
239.55455489307545,3.937007874015748
239.75468401161604,0.0
239.9548131301566,3.937007874015748
240.15494224869718,0.0
240.35507136723777,0.0
240.55520048577836,0.0
240.75532960431894,0.0
240.9554587228595,0.0
241.1555878414001,3.937007874015748
241.35571695994068,0.0
241.55584607848127,0.0
241.75597519702183,0.0
241.9561043155624,0.0
242.156233434103,0.0
242.3563625526436,0.0
242.55649167118415,-3.937007874015748
242.75662078972474,-3.937007874015748
242.95674990826532,0.0
243.1568790268059,0.0
243.3570081453465,0.0
243.55713726388706,3.937007874015748
243.75726638242764,0.0
243.95739550096823,0.0
244.15752461950882,0.0
244.35765373804938,0.0
244.55778285658997,0.0
244.75791197513055,0.0
244.95804109367114,0.0
245.1581702122117,0.0
245.3582993307523,0.0
245.55842844929288,0.0
245.75855756783346,0.0
245.95868668637405,0.0
246.1588158049146,0.0
246.3589449234552,3.937007874015748
246.55907404199579,0.0
246.75920316053637,0.0
246.95933227907693,0.0
247.15946139761752,0.0
247.3595905161581,0.0
247.5597196346987,0.0
247.75984875323925,0.0
247.95997787177984,0.0
248.16010699032043,0.0
248.36023610886102,0.0
248.5603652274016,0.0
248.76049434594216,0.0
248.96062346448275,-3.937007874015748
249.16075258302334,0.0
249.36088170156393,0.0
249.56101082010449,0.0
249.76113993864507,0.0
249.96126905718566,-3.937007874015748
250.16139817572625,0.0
250.3615272942668,-3.937007874015748
250.5616564128074,0.0
250.76178553134798,-3.937007874015748
250.96191464988857,0.0
251.16204376842916,0.0
251.36217288696972,0.0
251.5623020055103,0.0
251.7624311240509,0.0
251.96256024259148,0.0
252.16268936113204,0.0
252.36281847967263,0.0
252.5629475982132,0.0
252.7630767167538,0.0
252.96320583529436,0.0
253.16333495383495,0.0
253.36346407237554,0.0
253.56359319091612,0.0
253.7637223094567,0.0
253.96385142799727,-3.937007874015748
254.16398054653786,0.0
254.36410966507844,-3.937007874015748
254.56423878361903,0.0
254.7643679021596,0.0
254.96449702070018,0.0
255.16462613924077,0.0
255.36475525778135,0.0
255.5648843763219,-3.937007874015748
255.7650134948625,0.0
255.9651426134031,0.0
256.1652717319437,0.0
256.36540085048426,0.0
256.56552996902485,0.0
256.76565908756544,0.0
256.96578820610597,0.0
257.16591732464656,-3.937007874015748
257.36604644318714,0.0
257.56617556172773,-3.937007874015748
257.7663046802683,0.0
257.9664337988089,0.0
258.1665629173495,3.937007874015748
258.3666920358901,0.0
258.5668211544306,0.0
258.7669502729712,0.0
258.9670793915118,0.0
259.1672085100524,-3.937007874015748
259.36733762859296,0.0
259.56746674713355,0.0
259.76759586567414,0.0
259.9677249842147,0.0
260.1678541027553,0.0
260.36798322129584,0.0
260.56811233983643,0.0
260.768241458377,0.0
260.9683705769176,0.0
261.1684996954582,0.0
261.3686288139988,0.0
261.56875793253937,0.0
261.76888705107996,0.0
261.96901616962055,0.0
262.1691452881611,0.0
262.36927440670166,-3.937007874015748
262.56940352524225,0.0
262.76953264378284,0.0
262.9696617623234,0.0
263.169790880864,0.0
263.3699199994046,-3.937007874015748
263.5700491179452,-3.937007874015748
263.7701782364857,-3.937007874015748
263.9703073550263,0.0
264.1704364735669,0.0
264.3705655921075,0.0
264.57069471064807,0.0
264.77082382918866,0.0
264.97095294772924,0.0
265.17108206626983,0.0
265.3712111848104,0.0
265.57134030335095,0.0
265.77146942189154,0.0
265.9715985404321,0.0
266.1717276589727,0.0
266.3718567775133,0.0
266.5719858960539,0.0
266.7721150145945,0.0
266.97224413313506,0.0
267.17237325167565,0.0
267.3725023702162,0.0
267.57263148875677,0.0
267.77276060729736,0.0
267.97288972583794,0.0
268.17301884437853,0.0
268.3731479629191,0.0
268.5732770814597,0.0
268.7734062000003,0.0
268.9735353185408,0.0
269.1736644370814,0.0
269.373793555622,0.0
269.5739226741626,0.0
269.7740517927032,0.0
269.97418091124376,0.0
270.17431002978435,0.0
270.37443914832494,0.0
270.5745682668655,0.0
270.77469738540606,0.0
270.97482650394664,0.0
271.17495562248723,-3.937007874015748
271.3750847410278,0.0
271.5752138595684,0.0
271.775342978109,0.0
271.9754720966496,0.0
272.17560121519017,0.0
272.37573033373076,-3.937007874015748
272.5758594522713,0.0
272.7759885708119,3.937007874015748
272.97611768935246,0.0
273.17624680789305,0.0
273.37637592643364,-3.937007874015748
273.5765050449742,0.0
273.7766341635148,0.0
273.9767632820554,0.0
274.17689240059593,0.0
274.3770215191365,0.0
274.5771506376771,0.0
274.7772797562177,0.0
274.9774088747583,0.0
275.17753799329887,0.0
275.37766711183946,0.0
275.57779623038005,0.0
275.77792534892063,3.937007874015748
275.97805446746116,0.0
276.17818358600175,-3.937007874015748
276.37831270454234,0.0
276.5784418230829,0.0
276.7785709416235,0.0
276.9787000601641,0.0
277.1788291787047,3.937007874015748
277.3789582972453,0.0
277.5790874157858,0.0
277.7792165343264,0.0
277.979345652867,0.0
278.17947477140757,0.0
278.37960388994816,0.0
278.57973300848874,0.0
278.77986212702933,0.0
278.9799912455699,0.0
279.1801203641105,-3.937007874015748
279.38024948265104,0.0
279.5803786011916,0.0
279.7805077197322,0.0
279.9806368382728,0.0
280.1807659568134,0.0
280.380895075354,0.0
280.58102419389456,0.0
280.78115331243515,-3.937007874015748
280.98128243097574,0.0
281.18141154951627,0.0
281.38154066805686,0.0
281.58166978659744,0.0
281.78179890513803,0.0
281.9819280236786,0.0
282.1820571422192,0.0
282.3821862607598,0.0
282.5823153793004,0.0
282.7824444978409,0.0
282.9825736163815,0.0
283.1827027349221,0.0
283.3828318534627,0.0
283.58296097200326,0.0
283.78309009054385,0.0
283.98321920908444,0.0
284.183348327625,0.0
284.3834774461656,-3.937007874015748
284.58360656470614,0.0
284.78373568324673,-3.937007874015748
284.9838648017873,0.0
285.1839939203279,0.0
285.3841230388685,0.0
285.5842521574091,-3.937007874015748
285.78438127594967,-3.937007874015748
285.98451039449026,-3.937007874015748
286.18463951303085,0.0
286.3847686315714,-3.937007874015748
286.58489775011196,0.0
286.78502686865255,0.0
286.98515598719314,0.0
287.1852851057337,0.0
287.3854142242743,0.0
287.5855433428149,0.0
287.7856724613555,0.0
287.985801579896,-3.937007874015748
288.1859306984366,0.0
288.3860598169772,0.0
288.5861889355178,0.0
288.78631805405837,0.0
288.98644717259896,0.0
289.18657629113954,0.0
289.38670540968013,0.0
289.5868345282207,0.0
289.78696364676125,0.0
289.98709276530184,0.0
290.1872218838424,0.0
290.387351002383,0.0
290.5874801209236,0.0
290.7876092394642,0.0
290.9877383580048,0.0
291.18786747654536,0.0
291.38799659508595,0.0
291.5881257136265,0.0
291.78825483216707,3.937007874015748
291.98838395070766,0.0
292.18851306924824,0.0
292.38864218778883,-3.937007874015748
292.5887713063294,-3.937007874015748
292.78890042487,-3.937007874015748
292.9890295434106,0.0
293.1891586619511,0.0
293.3892877804917,0.0
293.5894168990323,0.0
293.7895460175729,3.937007874015748
293.9896751361135,0.0
294.18980425465406,0.0
294.38993337319465,0.0
294.59006249173524,0.0
294.7901916102758,0.0
294.99032072881636,0.0
295.19044984735694,0.0
295.39057896589753,0.0
295.5907080844381,0.0
295.7908372029787,0.0
295.9909663215193,0.0
296.1910954400599,0.0
296.39122455860047,0.0
296.591353677141,0.0
296.7914827956816,0.0
296.9916119142222,0.0
297.19174103276276,0.0
297.39187015130335,0.0
297.59199926984394,-3.937007874015748
297.7921283883845,0.0
297.9922575069251,0.0
298.1923866254657,0.0
298.39251574400623,0.0
298.5926448625468,0.0
298.7927739810874,0.0
298.992903099628,0.0
299.1930322181686,0.0
299.39316133670917,3.937007874015748
299.59329045524976,0.0
299.79341957379035,0.0
299.99354869233093,0.0
300.19367781087146,0.0
300.39380692941205,-3.937007874015748
300.59393604795264,0.0
300.7940651664932,0.0
300.9941942850338,0.0
301.1943234035744,0.0
301.394452522115,0.0
301.5945816406556,0.0
301.7947107591961,0.0
301.9948398777367,0.0
302.1949689962773,0.0
302.39509811481787,-3.937007874015748
302.59522723335846,0.0
302.79535635189904,0.0
302.99548547043963,0.0
303.1956145889802,0.0
303.3957437075208,0.0
303.59587282606134,0.0
303.7960019446019,0.0
303.9961310631425,0.0
304.1962601816831,3.937007874015748
304.3963893002237,0.0
304.5965184187643,0.0
304.79664753730486,0.0
304.99677665584545,0.0
305.19690577438604,0.0
305.39703489292657,0.0
305.59716401146716,0.0
305.79729313000774,0.0
305.99742224854833,0.0
306.1975513670889,0.0
306.3976804856295,0.0
306.5978096041701,0.0
306.7979387227107,0.0
306.9980678412512,0.0
307.1981969597918,0.0
307.3983260783324,0.0
307.598455196873,0.0
307.79858431541356,3.937007874015748
307.99871343395415,0.0
308.19884255249474,3.937007874015748
308.3989716710353,0.0
308.5991007895759,0.0
308.79922990811644,0.0
308.99935902665703,0.0
309.1994881451976,0.0
309.3996172637382,0.0
309.5997463822788,3.937007874015748
309.7998755008194,0.0
310.00000461935997,0.0
